web-scraper-order,web-scraper-start-url,detail,pagi
"1655044402-183","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月3日，新增本土新冠肺炎确诊病例2例 新增本土无症状感染者14例 新增境外输入性新冠肺炎确诊病例43例 新增境外输入性无症状感染者21例 解除医学观察无症状感染者1例 治愈出院9例",""
"1655044402-637","https://wsjkw.sh.gov.cn/yqtb/index.html","上海11月29日无新增本地新冠肺炎确诊病例 新增境外输入5例 治愈出院6例",""
"1655044402-178","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月8日，新增本土新冠肺炎确诊病例3例 新增本土无症状感染者62例 新增境外输入性新冠肺炎确诊病例26例 新增境外输入性无症状感染者10例 治愈出院32例  解除医学观察无症状感染者7例",""
"1655044402-427","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月30日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院8例",""
"1655044402-121","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年4月10日，新增本土新冠肺炎确诊病例914例 新增本土无症状感染者25173例 新增境外输入性新冠肺炎确诊病例3例 治愈出院298例",""
"1655044402-746","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月13日无新增本地新冠肺炎确诊病例 新增境外输入16例  治愈出院2例",""
"1655044402-514","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年4月2日，无新增本地新冠肺炎确诊病例 新增境外输入4例 治愈出院5例",""
"1655044402-226","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月13日 新增本土新冠肺炎确诊病例2例 新增本土无症状感染者3例 新增境外输入30例  治愈出院8例",""
"1655044402-679","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月19日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院2例",""
"1655044402-26","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年5月29日，新增本土新冠肺炎确诊病例6例 新增本土无症状感染者61例 无新增境外输入性新冠肺炎确诊病例 新增境外输入性无症状感染者2例",""
"1655044402-445","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月11日，无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院4例",""
"1655044402-173","https://wsjkw.sh.gov.cn/yqtb/index.html","上海新增6例本土确诊病例和55例本土无症状感染者，两地列为中风险地区",""
"1655044402-900","https://wsjkw.sh.gov.cn/yqtb/index.html","上海4月27日无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院13例",""
"1655044402-520","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月27日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院1例",""
"1655044402-853","https://wsjkw.sh.gov.cn/yqtb/index.html","上海5月23日无新增本地新冠肺炎确诊病例 新增境外输入1例",""
"1655044402-752","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月9日无新增本地新冠肺炎确诊病例 新增境外输入18例  治愈出院1例",""
"1655044402-280","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月23日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院7例",""
"1655044402-392","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月3日，无新增本地新冠肺炎确诊病例 新增境外输入2例",""
"1655044402-25","https://wsjkw.sh.gov.cn/yqtb/index.html","【最新】5月29日（0-24时）本市各区确诊病例、无症状感染者居住地信息",""
"1655044402-605","https://wsjkw.sh.gov.cn/yqtb/index.html","上海12月31日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院7例",""
"1655044402-613","https://wsjkw.sh.gov.cn/yqtb/index.html","上海12月23日无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院4例",""
"1655044402-215","https://wsjkw.sh.gov.cn/yqtb/index.html","上海新增1例本土确诊病例，截至13时6371名相关人员核酸检测结果均为阴性",""
"1655044402-261","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月10日，无新增本土新冠肺炎确诊病例 新增境外输入6例  治愈出院9例",""
"1655044402-672","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月26日无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院1例",""
"1655044402-382","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月13日，无新增本地新冠肺炎确诊病例 新增境外输入5例   治愈出院6例",""
"1655044402-834","https://wsjkw.sh.gov.cn/yqtb/index.html","上海6月4日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院1例",""
"1655044402-86","https://wsjkw.sh.gov.cn/yqtb/index.html","4月27日（0-24时）本市各区确诊病例、无症状感染者居住地信息",""
"1655044402-528","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月18日，无新增本地新冠肺炎确诊病例 新增境外输入5例 治愈出院1例",""
"1655044402-388","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月7日，无新增本地新冠肺炎确诊病例 新增境外输入6例   治愈出院3例",""
"1655044402-538","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月8日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院3例",""
"1655044402-190","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年2月24日，无新增本土新冠肺炎确诊病例 新增本土无症状感染者1例 新增境外输入性新冠肺炎确诊病例59例 新增境外输入性无症状感染者22例 治愈出院8例",""
"1655044402-242","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月29日，无新增本土新冠肺炎确诊病例  新增本土无症状感染者1例  新增境外输入17例 治愈出院6例",""
"1655044402-818","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有1例确诊病例今日出院，共计668例治愈出院",""
"1655044402-801","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有2例确诊病例今日出院，共计677例治愈出院",""
"1655044402-625","https://wsjkw.sh.gov.cn/yqtb/index.html","上海12月11日0—24时，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院4例",""
"1655044402-687","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月11日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院1例",""
"1655044402-582","https://wsjkw.sh.gov.cn/yqtb/index.html","【最新】昨天确诊病例的相关筛查人员15073人，核酸检测结果均为阴性",""
"1655044402-666","https://wsjkw.sh.gov.cn/yqtb/index.html","上海11月1日无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院11例",""
"1655044402-985","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有1例确诊病例3月12日出院",""
"1655044402-39","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年5月22日，新增本土新冠肺炎确诊病例55例 新增本土无症状感染者503例 新增境外输入性新冠肺炎确诊病例1例 新增境外输入性无症状感染者4例",""
"1655044402-694","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月4日无新增本地新冠肺炎确诊病例 新增境外输入10例  治愈出院2例",""
"1655044402-154","https://wsjkw.sh.gov.cn/yqtb/index.html","3月24日（0-24时）本市各区确诊病例、无症状感染者居住地信息",""
"1655044402-594","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月11日,无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院14例",""
"1655044402-387","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月8日，无新增本地新冠肺炎确诊病例 新增境外输入8例   治愈出院2例",""
"1655044402-708","https://wsjkw.sh.gov.cn/yqtb/index.html","上海9月20日无新增本地新冠肺炎确诊病例 新增境外输入2例   治愈出院3例",""
"1655044402-806","https://wsjkw.sh.gov.cn/yqtb/index.html","上海6月26日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院2例",""
"1655044402-313","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月19日，无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院7例",""
"1655044402-983","https://wsjkw.sh.gov.cn/yqtb/index.html","上海实现确诊儿童病例清零！今天又有3例确诊病例痊愈出院",""
"1655044402-738","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月21日无新增本地新冠肺炎确诊病例 新增境外输入13例  治愈出院6例",""
"1655044402-109","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年4月16日，新增本土新冠肺炎确诊病例3238例 新增本土无症状感染者21582例 新增境外输入性新冠肺炎确诊病例2例 无新增境外输入性无症状感染者",""
"1655044402-588","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月17日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院6例",""
"1655044402-65","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年5月8日，新增本土新冠肺炎确诊病例322例 新增本土无症状感染者3625例 新增境外输入性新冠肺炎确诊病例2例 新增境外输入性无症状感染者1例",""
"1655044402-281","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月22日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院6例",""
"1655044402-849","https://wsjkw.sh.gov.cn/yqtb/index.html","上海昨日无新增本地新冠肺炎确诊病例，新增境外输入1例，治愈出院4例",""
"1655044402-1007","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有4例确诊病例2月26日出院",""
"1655044402-678","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月20日无新增本地新冠肺炎确诊病例 新增境外输入2例  出院8例",""
"1655044402-186","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年2月28日，无新增本土新冠肺炎确诊病例 新增本土无症状感染者3例 新增境外输入性新冠肺炎确诊病例40例 新增境外输入性无症状感染者12例 治愈出院12例",""
"1655044402-510","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年4月7日，无新增本地新冠肺炎确诊病例 新增境外输入9例 治愈出院2例",""
"1655044402-779","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月17日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院5例",""
"1655044402-227","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月12日，无新增本土新冠肺炎确诊病例 新增境外输入31例  治愈出院18例",""
"1655044402-1050","https://wsjkw.sh.gov.cn/yqtb/index.html","好消息！上海又有3例确诊病例今早痊愈出院，目前共44例出院",""
"1655044402-492","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年4月25日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院3例",""
"1655044402-902","https://wsjkw.sh.gov.cn/yqtb/index.html","上海4月26日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院10例",""
"1655044402-189","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年2月25日，无新增本土新冠肺炎确诊病例 新增本土无症状感染者1例 新增境外输入性新冠肺炎确诊病例55例 新增境外输入性无症状感染者19例 治愈出院10例",""
"1655044402-237","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月2日，无新增本土新冠肺炎确诊病例 新增本土无症状感染者1例 新增境外输入确诊病例26例 治愈出院7例",""
"1655044402-374","https://wsjkw.sh.gov.cn/yqtb/index.html","沪新增2例本土确诊病例，8469名相关人员核酸检测结果均为阴性",""
"1655044402-28","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年5月28日，新增本土新冠肺炎确诊病例29例 新增本土无症状感染者93例 新增境外输入性新冠肺炎确诊病例3例 新增境外输入性无症状感染者3例",""
"1655044402-442","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月14日，无新增本地新冠肺炎确诊病例 新增境外输入5例",""
"1655044402-153","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月25日，新增本土新冠肺炎确诊病例38例 新增本土无症状感染者2231例 新增境外输入性新冠肺炎确诊病例9例 新增境外输入性无症状感染者2例 治愈出院21例  解除医学观察无症状感染者110例",""
"1655044402-257","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月14日，无新增本土新冠肺炎确诊病例 新增境外输入3例  治愈出院2例",""
"1655044402-730","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月29日无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院3例",""
"1655044402-1021","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有16例确诊病例2月18日出院",""
"1655044402-854","https://wsjkw.sh.gov.cn/yqtb/index.html","上海5月22日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 新增治愈出院1例",""
"1655044402-706","https://wsjkw.sh.gov.cn/yqtb/index.html","上海9月22日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例",""
"1655044402-794","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月6日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院4例",""
"1655044402-950","https://wsjkw.sh.gov.cn/yqtb/index.html","上海3月31日无新增本地新冠肺炎确诊病例新增境外输入7例 治愈出院3例 死亡1例",""
"1655044402-837","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有1例确诊病例今日出院，共计661例治愈出院",""
"1655044402-293","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月10日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院2例",""
"1655044402-557","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年2月16日，无新增本地新冠肺炎确诊病例 无新增境外输入病例 治愈出院8例",""
"1655044402-232","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月7日，无新增本土新冠肺炎确诊病例 新增本土无症状感染者5例 新增境外输入新冠肺炎确诊病例32例 新增境外输入无症状感染者3例 治愈出院14例",""
"1655044402-827","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有1例确诊病例今日出院，共计665例治愈出院",""
"1655044402-586","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月19日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院3例",""
"1655044402-883","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有3例确诊病例今日出院，共计623例治愈出院",""
"1655044402-496","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年4月21日，无新增本地新冠肺炎确诊病例 新增境外输入1例",""
"1655044402-943","https://wsjkw.sh.gov.cn/yqtb/index.html","上海4月4日无新增本地新冠肺炎确诊病例   新增境外输入2例   治愈出院8例",""
"1655044402-185","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月1日，新增本土新冠肺炎确诊病例1例 新增本土无症状感染者1例 新增境外输入性新冠肺炎确诊病例37例 新增境外输入性无症状感染者17例 解除医学观察无症状感染者1例 治愈出院8例",""
